listing_date,season,address,list_price,original_price,sold_price,house_type,bedrooms,bathrooms,dom,built_year,garage_type,sqft,lot_size,latitude,longitude,neighborhood,region
2025-06-11,Summer,"Sold
202505072
4E/Riverbend
11 Carsdale Drive
Winnipeg
OL / 2004
Single Family Detached
Year-round
Cab-Over
1500 SF
83.61 M2/900 SF
BDA: 3 TBD: 4
FB: 3 HB: 0 EN: N
Full",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202503799
4E/Highland Pointe
1264 Fernbank Avenue
Winnipeg
 / 2024
Townhouse
Year-round
Two Storey
1250 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 2 HB: 1 EN: Y
Full
Concrete, Wood Frame
Brick, Other-Remarks, Stucco",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202503360
4E/Highland Pointe
167 Clarkleigh Crescent
Winnipeg
TB / 2025
Single Family Detached
Year-round
Two Storey
1381 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 2 HB: 1 EN: Y
Full
Wood Frame
Stucco
Insert
Electric
Wall-to-wall carpet, Laminate, Vinyl
Concrete, Piled
Shingle",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202503188
4E/Highland Pointe
34 Plover Place
Winnipeg
TB / 2025
Single Family Detached
Year-round
Two Storey
1636 SF
0.00 M2/0 SF
BDA: 4 TBD: 4
FB: 3 HB: 0 EN: Y
Full
Concrete, Wood Frame
Metal, Stone, Stucco",,,,,4,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202502901
4E/Aurora at North Point
454 Northpoint Boulevard
Winnipeg
 / 2025
Townhouse
Year-round
Two Storey
1400 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 0 HB: 0 EN: N
Full",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202502762
4E/Highland Pointe
41 Summerscales Place
Winnipeg
UC / 2025
Single Family Detached
Year-round
Two Storey
2270 SF
0.00 M2/0 SF
BDA: 4 TBD: 4
FB: 3 HB: 0 EN: N
Full",,,,,4,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202502574
4E/Highland Pointe
64 Grouse Crescent
Winnipeg
TB / 2025
Single Family Detached
Year-round
Two Storey
1922 SF
0.00 M2/0 SF
BDA: 4 TBD: 4
FB: 3 HB: 0 EN: Y
Full
Wood Frame
Stone, Stucco",,,,,4,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202502225
4E/Highland Pointe
1260 Fernbank Avenue
Winnipeg
 / 2024
Townhouse
Year-round
Two Storey
1250 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 2 HB: 1 EN: Y
Full",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202502058
4E/Highland Pointe
1232 Fernbank Avenue
Winnipeg
UC / 2024
Townhouse
Year-round
Two Storey
1321 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 2 HB: 1 EN: Y
Full
Wood Frame
Brick, Other-Remarks, Vinyl",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202501820
4E/Aurora at North Point
456 Northpoint Boulevard
Winnipeg
 / 2025
Townhouse
Year-round
Two Storey
1400 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 2 HB: 1 EN: Y
Full",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202501458
4E/Highland Pointe
15 Grouse Crescent
Winnipeg
TB / 2025
Single Family Detached
Year-round
Two Storey
1897 SF
0.00 M2/0 SF
BDA: 4 TBD: 4
FB: 3 HB: 0 EN: Y
Full",,,,,4,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202501473
4E/Aurora at North Point
22 Avior Drive E
Winnipeg
 / 2025
Single Family Detached
Year-round
Two Storey
1909 SF
0.00 M2/0 SF
BDA: 4 TBD: 4
FB: 3 HB: 0 EN: Y
Full",,,,,4,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202501429
4E/Highland Pointe
20 Grouse Crescent
Winnipeg
 / 2024
Single Family Detached
Year-round
Two Storey
1648 SF
0.00 M2/0 SF
BDA: 4 TBD: 4
FB: 3 HB: 0 EN: Y
Full
Concrete, Wood Frame
Metal, Stone, Stucco
Tile Facing
Electric
Wall-to-wall carpet, See remarks, Vin
Concrete, Piled
Shingle",,,,,4,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202500888
4E/Highland Pointe
208 Mill Rock Road
Winnipeg
TB / 2026
Single Family Detached
Year-round
Two Storey
1859 SF
0.00 M2/0 SF
BDA: 4 TBD: 4
FB: 3 HB: 0 EN: Y
Full
Wood Frame
Stone, Stucco, Vinyl",,,,,4,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202500751
4E/Highland Pointe
1280 Fernbank Avenue
Winnipeg
 / 2024
Townhouse
Year-round
Two Storey
1250 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 2 HB: 1 EN: Y
Full
Concrete, Wood Frame
Brick, Composite, Stucco",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202500588
4E/Aurora at North Point
30 Adara Alley
Winnipeg
UC / 2024
Single Family Detached
Year-round
Two Storey
1380 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 1 HB: 1 EN: N
Full
Concrete, Wood Frame
Composite, Vinyl",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202500185
4E/Highland Pointe
118 Summerscales Place
Winnipeg
OL / 2023
Single Family Detached
Year-round
Two Storey
1600 SF
65.03 M2/700 SF
BDA: 3 TBD: 5
FB: 3 HB: 1 EN: Y
Full",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202500171
4E/Highland Pointe
47 Duck Creek Drive
Winnipeg
UC / 2024
Single Family Attached
Year-round
Two Storey
1500 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 2 HB: 1 EN: Y
Full",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202308525
4E/Aurora at North Point
75 phoenix Way
Winnipeg
OL / 2019
Single Family Attached
Year-round
Two Storey
1548 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 2 HB: 1 EN: Y
Full",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202426215
4E/West St Paul
78 Cornerstone Heights
Winnipeg
 / 2024
Single Family Attached
Year-round
Two Storey
1428 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 2 HB: 1 EN: N
Full
Wood Frame
Composite, Other-Remarks, Stone",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202427635
4E/Highland Pointe
1220 Fernbank Avenue
Winnipeg
UC / 2024
Townhouse
Year-round
Two Storey
1321 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 2 HB: 1 EN: Y
Full
Wood Frame
Brick, Other-Remarks, Vinyl",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202426886
4E/Highland Pointe
123 Whooping Crane Drive
Winnipeg
 / 2024
Single Family Detached
Year-round
Two Storey
1486 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 2 HB: 1 EN: Y
Full
Concrete, Wood Frame
Brick, Metal, Stucco",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202426791
4E/Highland Pointe
23 Duck Creek Drive
Winnipeg
UC / 2024
Single Family Attached
Year-round
Two Storey
1387 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 2 HB: 1 EN: Y
Full",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202513664
4F/Garden City
59 Arrowhead Court
Winnipeg
OL / 2005
Single Family Detached
Year-round
Bi-Level
1140 SF
0.00 M2/0 SF
BDA: 2 TBD: 4
FB: 2 HB: 0 EN: N
Full",,,,,2,1.0,,,none,,,0.0,0.0,none,North
2025-06-11,Summer,"Sold
202511326
4F/Garden City
2079 Sinclair Street
Winnipeg
OL / 1980
Single Family Detached
Year-round
Split-4 Level
1824 SF
41.34 M2/445 SF
BDA: 4 TBD: 4
FB: 3 HB: 0 EN: Y
Full
Wood Frame
Brick, Stucco
Stone
Wood
Wall-to-wall carpet, Vinyl
Concrete
Shingle",,,,,4,1.0,,,none,,,0.0,0.0,none,North
2025-06-11,Summer,"Sold
202510387
4F/Amber Trails
114 Darbrett Bay
Winnipeg
OL / 2009
Single Family Detached
Year-round
Two Storey
1821 SF
0.00 M2/0 SF
BDA: 3 TBD: 5
FB: 3 HB: 1 EN: Y
Full
Concrete, Wood Frame
Stucco",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202509085
4F/Amber Trails
126 Mosselle Drive
Winnipeg
OL / 2014
Single Family Detached
Year-round
Cab-Over
1892 SF
88.72 M2/955 SF
BDA: 3 TBD: 4
FB: 2 HB: 0 EN: Y
Full",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202507223
4F/Amber Trails
132 Amber Trail
Winnipeg
OL / 1992
Single Family Detached
Year-round
Bungalow
1736 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 2 HB: 0 EN: N
Full
Wood Frame
Brick, Stucco
Corner, Glass Door
Gas
Wall-to-wall carpet, Vinyl
Concrete
Shingle
Flooring, Furnace, Partly, Windows
Air Conditioning-Central, Deck, 
High-Efficiency Furnace, Hood 
Alarm system, Blinds, Dryer, 
Garage door opener, Garage 
Double Attached",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202507979
4F/Garden City
140 Ambassador Row
Winnipeg
 / 1981
Single Family Detached
Year-round
Two Storey
2012 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 2 HB: 2 EN: Y
Full
Wood Frame
Stucco, Wood Siding
Glass Door, Stone
Wood
Wall-to-wall carpet, Laminate, Vinyl
Concrete
Shingle
Other remarks, Roof Coverings, Win
Air Conditioning-Central, Laundry 
- Main Floor
Blinds, Dishwasher, Dryer, 
Garage door opener, Garage 
Double Attached",,,,,3,1.0,,,none,,,0.0,0.0,none,North
2025-06-11,Summer,"Sold
202506270
4F/Garden City
108 Ambassador Row
Winnipeg
OL / 1979
Single Family Detached
Year-round
Two Storey
2289 SF
0.00 M2/0 SF
BDA: 4 TBD: 4
FB: 2 HB: 2 EN: Y
Full",,,,,4,1.0,,,none,,,0.0,0.0,none,North
2025-06-11,Summer,"Sold
202506423
4F/Amber Trails
19 Verona Drive
Winnipeg
OL / 1996
Single Family Detached
Year-round
Bungalow
1719 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 2 HB: 0 EN: Y
Full
Wood Frame
Brick, Stucco
Tile Facing
Gas
Wall-to-wall carpet, Tile
Concrete
Shingle",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202506175
4F/Garden City
11 Nurgitz Bay
Winnipeg
OL / 1986
Single Family Detached
Year-round
Two Storey Split
1880 SF
0.00 M2/0 SF
BDA: 4 TBD: 4
FB: 2 HB: 1 EN: Y
Full",,,,,4,1.0,,,none,,,0.0,0.0,none,North
2025-06-11,Summer,"Sold
202505702
4F/Amber Trails
264 Thorn Drive
Winnipeg
OL / 2016
Single Family Detached
Year-round
Two Storey
2257 SF
0.00 M2/0 SF
BDA: 5 TBD: 5
FB: 2 HB: 1 EN: Y
Full",,,,,5,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202505414
4F/Amber Gates
36 Pennyhill Gate
Winnipeg
OL / 2019
Single Family Detached
Year-round
Cab-Over
1600 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 2 HB: 0 EN: N
Full",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202504189
4F/Amber Gates
74 Pennyhill Gate
Winnipeg
OL / 2020
Single Family Detached
Year-round
Two Storey
2219 SF
0.00 M2/0 SF
BDA: 4 TBD: 4
FB: 3 HB: 0 EN: N
Full
Wood Frame
Stone, Stucco, Vinyl",,,,,4,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202504403
4F/Amber Trails
12 Brenner Bay
Winnipeg
 / 1996
Single Family Detached
Year-round
Bi-Level
1529 SF
0.00 M2/0 SF
BDA: 3 TBD: 4
FB: 3 HB: 0 EN: Y
Full
Wood Frame
Stucco
Tile Facing
Gas
Wall-to-wall carpet, Laminate, See re
Concrete
Shingle
Flooring, Furnace, Other remarks, R
Air Conditioning-Central, Deck, 
Exterior walls, 2x6"", 
Blinds, Dishwasher, Dryer, 
Garage door opener, Refrigerator, 
Double Attached, Front Drive 
Access, Garage door opener,",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202503397
4F/Old Kildonan
917 Beecher Avenue
Winnipeg
 / 1956
Single Family Detached
Year-round
Bungalow
1076 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 2 HB: 0 EN: N
Full
Wood Frame
Brick, Stucco",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202503056
4F/Old Kildonan
30 Governor's Court
Winnipeg
OL / 1979
Single Family Attached
Year-round
Two Storey
1114 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 1 HB: 1 EN: N
Full",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202501569
4F/Amber Gates
22 Daylan Marshall Gate
Winnipeg
OL / 2018
Single Family Attached
Year-round
Two Storey
1489 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 2 HB: 1 EN: Y
Full
Wood Frame
Stone, Stucco",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202500076
4F/Garden City
43 Nurgitz Bay
Winnipeg
OL / 1985
Single Family Detached
Year-round
Bungalow
1585 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 2 HB: 2 EN: Y
Full
Wood Frame
Stone, Stucco
Stone
Wood
Wall-to-wall carpet, Tile, Vinyl
Concrete
Shingle",,,,,3,1.0,,,none,,,0.0,0.0,none,North
2025-06-11,Summer,"Sold
202425655
4F/Amber Trails
3 Brenner Bay
Winnipeg
 / 1997
Single Family Detached
Year-round
Bungalow
1884 SF
0.00 M2/0 SF
BDA: 3 TBD: 5
FB: 3 HB: 0 EN: Y
Full
Brick
Stucco
Brick Facing
Gas
Wall-to-wall carpet, Vinyl Plank
Concrete
Shingle
Bathroom, Furnace, Kitchen, Other r",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202511519
4G/Garden City
60 Teakwood Avenue
Winnipeg
OL / 1959
Single Family Detached
Year-round
Bungalow
1114 SF
0.00 M2/0 SF
BDA: 3 TBD: 5
FB: 2 HB: 0 EN: N
Full
Wood Frame
Stucco, Vinyl",,,,,3,1.0,,,none,,,0.0,0.0,none,North
2025-06-11,Summer,"Sold
202510583
4G/Garden City
57 Arrowwood Drive N
Winnipeg
OL / 1960
Single Family Detached
Year-round
Bungalow
1179 SF
0.00 M2/0 SF
BDA: 3 TBD: 4
FB: 2 HB: 0 EN: N
Full
Wood Frame
Stucco, Vinyl
Other - See remarks
Gas
Wall-to-wall carpet, Laminate, Tile, V
Concrete
Shingle
Furnace, Garage, Other remarks, Ro
Air Conditioning-Central, 
High-Efficiency Furnace, Jetted 
Blinds, Dishwasher, Dryer, 
Garage door opener, Garage 
Double Detached, Front Drive 
Access
Normal
55 SF
110 SF
Fenced, Low maintenance 
landscaped, Landscaped patio, 
Forced Air
Natural gas
Municipal/Community
Municipal/Community
$4,472.10/2024
$399,999
$339.27
$495,000
$419.85
123.8%
8",,,,,3,1.0,,,none,,,0.0,0.0,none,North
2025-06-11,Summer,"Sold
202508416
4G/Garden City
96 Gilia Drive
Winnipeg
OL / 1961
Single Family Detached
Year-round
Bungalow
1262 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 2 HB: 0 EN: Y
Full
Wood Frame
Brick, Stucco",,,,,3,1.0,,,none,,,0.0,0.0,none,North
2025-06-11,Summer,"Sold
202506756
4G/Garden City
6 Hillhouse Road
Winnipeg
 / 1969
Single Family Detached
Year-round
Split-4 Level
2416 SF
0.00 M2/0 SF
BDA: 4 TBD: 4
FB: 2 HB: 2 EN: Y
Full
Wood Frame
Brick, Wood Siding
Brick Facing
Wood
Wall-to-wall carpet, Tile, Vinyl
Concrete
Shingle
Bathroom, Roof Coverings, Windows
Air Conditioning-Central, Cook 
Top, High-Efficiency Furnace, 
Alarm system, Blinds, 
Dishwasher, Dryer, Refrigerator, 
Single Attached, Oversized",,,,,4,1.0,,,none,,,0.0,0.0,none,North
2025-06-11,Summer,"Sold
202505929
4G/Garden City
135 Arrowwood Drive
Winnipeg
 / 1959
Single Family Detached
Year-round
Two Storey
1674 SF
0.00 M2/0 SF
BDA: 4 TBD: 4
FB: 1 HB: 1 EN: N
Full",,,,,4,1.0,,,none,,,0.0,0.0,none,North
2025-06-11,Summer,"Sold
202505218
4G/Garden City
60 Verbena Street
Winnipeg
OL / 1967
Single Family Detached
Year-round
Bungalow
1416 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 2 HB: 1 EN: N
Full
Wood Frame
Brick & Siding",,,,,3,1.0,,,none,,,0.0,0.0,none,North
2025-06-11,Summer,"Sold
202503127
4G/Garden City
96 Teakwood Avenue
Winnipeg
OL / 1958
Single Family Detached
Year-round
Bungalow
1035 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 1 HB: 0 EN: N
Full
Wood Frame
Brick, Stucco, Vinyl",,,,,3,1.0,,,none,,,0.0,0.0,none,North
2025-06-11,Summer,"Sold
202502599
4G/Garden City
19 Peony Avenue
Winnipeg
OL / 1961
Single Family Detached
Year-round
Bungalow
1275 SF",,,,,3,1.0,,,none,,,0.0,0.0,none,North
2025-06-11,Summer,"Sold
202501776
4G/Garden City
66 Woodcrest Drive
Winnipeg
OL / 1963
Single Family Detached
Year-round
Bungalow
1304 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 2 HB: 0 EN: N
Full",,,,,3,1.0,,,none,,,0.0,0.0,none,North
2025-06-11,Summer,"Sold
202501216
4G/Garden City
9 Grandcrest Street
Winnipeg
OL / 1967
Single Family Detached
Year-round
Bungalow
1830 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 2 HB: 1 EN: Y
Full
Wood Frame
Brick, Stucco
Stone
Wood
Wall-to-wall carpet, Laminate, Vinyl
Concrete
Shingle
Furnace, Roof Coverings, Windows
Air Conditioning-Central, Bar wet, 
Ceiling Fan, Cook Top, 
Alarm system, Dryer, Garage 
door opener, Refrigerator, Stove, 
Single Attached, Front Drive 
Access, Garage door opener
Normal
60 SF
0 SF
Flat Site, Landscaped patio, No 
Back Lane, Park/reserve, Paved 
Baseboard, Forced Air
Electric, Natural gas
Municipal/Community
Municipal/Community
$5,018.08/2024
$479,900
$262.24
$460,000
$251.37
95.9%
10",,,,,3,1.0,,,none,,,0.0,0.0,none,North
2025-06-11,Summer,"Sold
202425436
4G/Garden City
679 Sinclair Street
Winnipeg
OL / 1956
Single Family Detached
Year-round
Bungalow
1020 SF
0.00 M2/0 SF
BDA: 3 TBD: 4
FB: 2 HB: 0 EN: N
Full",,,,,3,1.0,,,none,,,0.0,0.0,none,North
2025-06-11,Summer,"Sold
202512959
4H/Maples
34 Rolmount Road
Winnipeg
OL / 1976
Single Family Detached
Year-round
Bungalow
888 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 2 HB: 0 EN: N
Full
Wood Frame
Brick, Stucco",,,,,3,1.0,,,none,,,0.0,0.0,none,North
2025-06-11,Summer,"Sold
202511535
4H/Maples
112 Madrill Close
Winnipeg
OL / 1973
Single Family Detached
Year-round
Bungalow
945 SF
0.00 M2/0 SF
BDA: 3 TBD: 4
FB: 2 HB: 0 EN: N
Full",,,,,3,1.0,,,none,,,0.0,0.0,none,North
2025-06-11,Summer,"Sold
202511271
4H/Mandalay West
55 Penny Lane
Winnipeg
OL / 1985
Single Family Detached
Year-round
Bungalow
1286 SF
0.00 M2/0 SF
BDA: 4 TBD: 5
FB: 3 HB: 0 EN: Y
Full
Wood Frame
Stone, Stucco",,,,,4,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202508124
4H/Maples
254 Mandalay Drive
Winnipeg
OL / 1983
Single Family Detached
Year-round
Bi-Level
700 SF
0.00 M2/0 SF
BDA: 2 TBD: 3
FB: 2 HB: 0 EN: N
Full",,,,,2,1.0,,,none,,,0.0,0.0,none,North
2025-06-11,Summer,"Sold
202509841
4H/Maples
22 Hood Avenue
Winnipeg
OL / 1985
Single Family Detached
Year-round
Two Storey
1628 SF",,,,,3,1.0,,,none,,,0.0,0.0,none,North
2025-06-11,Summer,"Sold
202509283
4H/Maples
242 Mandalay Drive
Winnipeg
OL / 1984
Single Family Detached
Year-round
Bi-Level
680 SF
0.00 M2/0 SF
BDA: 2 TBD: 3
FB: 2 HB: 0 EN: N
Full",,,,,2,1.0,,,none,,,0.0,0.0,none,North
2025-06-11,Summer,"Sold
202509136
4H/Maples
1446 Leila Avenue
Winnipeg
OL / 1978
Townhouse
Year-round
Two Storey
1024 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 2 HB: 0 EN: N
Full",,,,,3,1.0,,,none,,,0.0,0.0,none,North
2025-06-11,Summer,"Sold
202508356
4H/Maples
1459 Leila Avenue
Winnipeg
OL / 1988
Single Family Detached
Year-round
Bungalow
1012 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 2 HB: 0 EN: N
Full",,,,,3,1.0,,,none,,,0.0,0.0,none,North
2025-06-11,Summer,"Sold
202507721
4H/Maples
50 Citadel Crescent
Winnipeg
 / 1977
Single Family Detached
Year-round
Bi-Level
915 SF
0.00 M2/0 SF
BDA: 2 TBD: 2
FB: 1 HB: 0 EN: N
Full
Wood Frame
Stucco, Wood Siding",,,,,2,1.0,,,none,,,0.0,0.0,none,North
2025-06-11,Summer,"Sold
202507026
4H/Maples
15 Magenta Crescent
Winnipeg
OL / 1971
Single Family Detached
Year-round
Split-3 Level
1130 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 1 HB: 1 EN: Y
Full",,,,,3,1.0,,,none,,,0.0,0.0,none,North
2025-06-11,Summer,"Sold
202506268
4H/Maples
10 Manford Close
Winnipeg
OL / 1972
Single Family Detached
Year-round
Two Storey
1200 SF
0.00 M2/0 SF
BDA: 4 TBD: 4
FB: 1 HB: 1 EN: N
Full",,,,,4,1.0,,,none,,,0.0,0.0,none,North
2025-06-11,Summer,"Sold
202504682
4H/Maples
67 Mankato Crescent
Winnipeg
OL / 1975
Single Family Detached
Year-round
Bungalow
824 SF
0.00 M2/0 SF
BDA: 2 TBD: 3
FB: 2 HB: 0 EN: N
Full",,,,,2,1.0,,,none,,,0.0,0.0,none,North
2025-06-11,Summer,"Sold
202504474
4H/Maples
7 Madera Crescent
Winnipeg
OL / 1972
Single Family Detached
Year-round
Bungalow
1023 SF",,,,,3,1.0,,,none,,,0.0,0.0,none,North
2025-06-11,Summer,"Sold
202503621
4H/Maples
22 Cannes Crescent
Winnipeg
 / 1978
Single Family Detached
Year-round
Bi-Level
845 SF
0.00 M2/0 SF
BDA: 2 TBD: 3
FB: 1 HB: 1 EN: N
Full
Wood Frame
Stucco",,,,,2,1.0,,,none,,,0.0,0.0,none,North
2025-06-11,Summer,"Sold
202503175
4H/Seven Oaks Crossings
26 Jack Kolt Place
Winnipeg
OL / 2003
Single Family Detached
Year-round
Bungalow
1617 SF
0.00 M2/0 SF
BDA: 3 TBD: 5
FB: 2 HB: 1 EN: Y
Full",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202502595
4H/Maples
1052 Beauty Avenue
Winnipeg
OL / 1977
Single Family Attached
Year-round
Two Storey
1080 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 1 HB: 1 EN: N
Full",,,,,3,1.0,,,none,,,0.0,0.0,none,North
2025-06-11,Summer,"Sold
202502207
4H/Maples
50 Kenville Crescent
Winnipeg
OL / 1976
Single Family Detached
Year-round
Two Storey
1733 SF",,,,,4,1.0,,,none,,,0.0,0.0,none,North
2025-06-11,Summer,"Sold
202502144
4H/Maples
86 Idlewild Bay
Winnipeg
OL / 1978
Single Family Detached
Year-round
Bungalow
1278 SF
0.00 M2/0 SF
BDA: 3 TBD: 5
FB: 2 HB: 1 EN: Y
Full",,,,,3,1.0,,,none,,,0.0,0.0,none,North
2025-06-11,Summer,"Sold
202500456
4H/Mandalay West
35 Sasaki Crescent
Winnipeg
OL / 1985
Single Family Detached
Year-round
Bi-Level
1098 SF
0.00 M2/0 SF
BDA: 2 TBD: 3
FB: 2 HB: 0 EN: N
Full",,,,,2,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202428047
4H/Mandalay West
268 Margate Road
Winnipeg
OL / 1983
Single Family Detached
Year-round
Bungalow
1040 SF
85.47 M2/920 SF
BDA: 3 TBD: 5
FB: 3 HB: 0 EN: Y
Full
Wood Frame
Stone, Stucco, Vinyl
Insert
Electric
Wall-to-wall carpet, Tile, Vinyl Plank
Concrete
Shingle
Basement, Bathroom, Completely, E
Air Conditioning-Central, Bar wet, 
Closet Organizers, 
Dishwasher, Dryers - Two, 
Fridges - Two, Garage door 
Double Detached",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202427467
4H/Maples
102 Manorview Close
Winnipeg
 / 1971
Single Family Detached
Year-round
Bungalow
864 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 1 HB: 0 EN: N
Full
Wood Frame
Stucco, Wood Siding",,,,,3,1.0,,,none,,,0.0,0.0,none,North
2025-06-11,Summer,"Sold
202425131
4H/Maples
87 Marlow Court
Winnipeg
OL / 1972
Single Family Attached
Year-round
Two Storey
1180 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 2 HB: 1 EN: N
Full",,,,,3,1.0,,,none,,,0.0,0.0,none,North
2025-06-11,Summer,"Sold
202511302
4J/Tyndall Park
32 Arrow Street
Winnipeg
OL / 1971
Single Family Detached
Year-round
Bungalow
1061 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 1 HB: 0 EN: N
Full
Wood Frame
Vinyl",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202509887
4J/Tyndall Park
20 Ostafiew Farm Road
Winnipeg
 / 1984
Single Family Detached
Year-round
Bi-Level
691 SF
0.00 M2/0 SF
BDA: 2 TBD: 4
FB: 1 HB: 1 EN: N
Full
Wood Frame
Stucco, Wood Siding",,,,,2,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202507877
4J/Tyndall Park
62 Inglis Street
Winnipeg
OL / 1983
Single Family Detached
Year-round
Bungalow
1204 SF
0.00 M2/0 SF
BDA: 3 TBD: 4
FB: 2 HB: 1 EN: Y
Full
Wood Frame
Brick & Siding",,,,,3,1.0,,,none,,,0.0,0.0,none,none
